old_hash_id,hash_id,author_name,content,source_url,source_name,title,important,image_url,shortened_url,created_at,score,category_names,relevancy_tags,tenant,fb_object_id,fb_like_count,country_code,impressive_score,targeted_city,gallery_image_urls,full_gallery_urls,bottom_headline,bottom_text,darker_fonts,bottom_panel_link,ads_vendor_tag,bottom_type,byline_1,byline_2,version,position_start_time,position_expire_time,trackers,dfp_tags,dont_show_ad,poll_tenant,crypto_coin_preference,is_overlay_supported,news_type,is_muted,video_audio_type,auto_play_type,show_in_video_feed_only,similar_threshold,is_similar_feed_available,show_publisher_info,is_profile_clickable,publisher_interaction_meta,capsule_image_url,capsule_custom_card_id,capsule_custom_card_url,capsule_campaign,is_youtube_video,fetch_date,create_date
manchester-city-winger-oscar-bobb-suffers-injury-during-training-1723665862771,sevzglcc-1,System User,Winger Oscar Bobb appears to have been injured during Manchester City's training on Wednesday. It is being reported that the winger has suffered a broken leg. There are reports that the Norwegian winger will be out for five months. This is a big blow for the defending champions as they lack depth in that position.,https://sports.info/football/manchester-city-winger-oscar-bobb-suffers-major-injury-during-training-6857492?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,CricTracker,Manchester City winger Oscar Bobb suffers injury during training,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723665851725_339.jpg?,https://shrts.in/fy1mQ,2024-08-14 20:04:22,800,sports,,ENGLISH,,0,IN,12.93,,,,Tap to know more,Tap here to read more,False,https://sports.info/football/manchester-city-winger-oscar-bobb-suffers-major-injury-during-training-6857492?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at CricTracker / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at CricTracker / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:sports,hash:1",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': '56ndnBFey0NenO621vLg78a51rb2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
morne-morkel-appointed-team-india-bowling-coach-1723655613847,y2pijh3w-1,Anmol Sharma,"Former South Africa fast bowler Morne Morkel has been appointed Team India bowling coach. The signing was formally confirmed by BCCI Secretary Jay Shah on Wednesday. Morkel was Pakistan's bowling coach until last December. His name was recommended by Team India head coach Gautam Gambhir, who worked with him for two seasons (2022 and 2023) at LSG in IPL.",https://www.hindustantimes.com/cricket/morne-morkel-confirmed-as-indias-new-bowling-coach-first-assignment-bangladesh-series-report-101723629443476-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Hindustan Times,Morne Morkel appointed Team India bowling coach,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723652343281_598.jpg?,https://shrts.in/vZgHY,2024-08-14 17:13:33,800,sports,cricket,ENGLISH,,0,IN,12.92,,,,Morkel took 309 Test wickets for SA,Tap to read more,True,https://www.hindustantimes.com/cricket/morne-morkel-confirmed-as-indias-new-bowling-coach-first-assignment-bangladesh-series-report-101723629443476-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Hindustan Times / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'short by '}, {'type': 'TEXT', 'text': 'Anmol Sharma'}]",0,1970-01-01T00:00:00Z,2024-08-15T17:12:55.702Z,[],"score:800,news:default,cat:sports,hash:8",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'TEzH3iHxzBXqfOZSeyPEbxwkAA62', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
what-rules-have-premier-league-added-ahead-of-2024-25-season--1723654770367,l2pmlhb6-1,System User,"With the forthcoming Premier League season quickly coming, there are five new rules that the organizers have added. The main ones are the video assistant referee (VAR) system and the increase in the number of substitutions from three to five. This season's new regulations, however, are more subtle. Notably, regulations can change throughout the season. ",https://sports.info/football/what-rules-have-premier-league-added-ahead-of-202425-season-6857303?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,CricTracker,What rules have Premier League added ahead of 2024-25 season?,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723654754891_543.jpg?,https://shrts.in/7WWL1,2024-08-14 16:59:30,800,sports,,ENGLISH,,0,IN,12.91,,,,Tap to know more,Tap here to read more,False,https://sports.info/football/what-rules-have-premier-league-added-ahead-of-202425-season-6857303?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at CricTracker / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at CricTracker / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:sports,hash:1",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': '56ndnBFey0NenO621vLg78a51rb2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
mark-zuckerberg-installs-wife-priscilla-s-giant-statue-in-backyard-1723604976572,yxqahhn0-1,Pragya Swastik,"Meta's billionaire CEO Mark Zuckerberg has installed his wife Priscilla Chan's giant statue in the backyard of their house. ""Bringing back the Roman tradition of making sculptures of your wife,"" Zuckerberg wrote on Instagram as he shared a picture and a video of the statue. Priscilla left a comment on Zuckerberg's post, asking, ""The more of me the better?""",https://www.hindustantimes.com/trending/mark-zuckerberg-immortalises-wife-priscilla-chan-in-giant-backyard-sculpture-101723601024398-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Hindustan Times,Mark Zuckerberg installs giant statue of wife Priscilla in backyard,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723603799713_566.jpg?,https://shrts.in/hYKKr,2024-08-14 03:09:36,800,technology,"technology,viral_stories",ENGLISH,,0,IN,12.670000000000002,,,,"""Wife guy level: Advanced,"" an Insta user said","""Husbands everywhere are shaking,"" said another",True,https://www.instagram.com/p/C-naZ9NvQNu/?utm_campaign=fullarticle&utm_medium=referral&img_index=1&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Hindustan Times / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'short by '}, {'type': 'TEXT', 'text': 'Pragya Swastik'}]",2,1970-01-01T00:00:00Z,2024-08-15T03:01:14.516Z,[],"score:800,news:default,cat:technology,hash:9",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'TEzH3iHxzBXqfOZSeyPEbxwkAA62', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
meet-the--friendly--women-helping-women-fight-cyber-bullies-1723628827514,5qfk7i9e-1,System User,"Tech Sakhi, a digital helpline launched by Point of View, empowers women like Khushboo Khan to fight cyberbullying. Responders tackle cases ranging from deepfakes to revenge porn, providing support to victims across India. Despite the emotional toll, these women persist in creating a safer online space, proving that digital safety is not just a necessity but a right.",https://www.boomlive.in/decode/meet-the-friendly-women-helping-women-fight-cyber-bullies-26190?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Boom Live,Meet the 'Friendly' women helping women fight cyber bullies,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723628798064_694.jpg?,https://shrts.in/oVYog,2024-08-14 09:47:07,800,"national,technology",,ENGLISH,,0,IN,12.71,,,,Tap to know more,Read more,False,https://www.boomlive.in/amp/decode/meet-the-friendly-women-helping-women-fight-cyber-bullies-26190?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Boom Live / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Boom Live / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:national,cat:technology,hash:9",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'yC2NaucJSYfM9PXmTYGoy9ocHb23', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
parked-robotaxis-in-us-cause-chaos-with-early-morning-honking-1723535391175,xz8iec7r-1,System User,"Waymo's autonomous robotaxis disturbed San Francisco residents by honking incessantly in a parking lot during the early morning hours. Software engineer Sophia Tung, who lives nearby, reported the disruption on social media. Waymo acknowledged the issue and is working to address the unnecessary honking.",https://www.breezyscroll.com/technology-news/watch-robotaxis-cause-early-morning-chaos-with-unexplained-honking-in-san-francisco-parking-lot/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,BreezyScroll,Parked robotaxis in US cause chaos with early morning honking,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/13_tue/img_1723535367431_104.jpg?,https://shrts.in/5uGjH,2024-08-13 07:49:51,800,"automobile,world,technology",,ENGLISH,,0,IN,12.65,,,,Tap to know more,Tap here,False,https://www.breezyscroll.com/technology-news/watch-robotaxis-cause-early-morning-chaos-with-unexplained-honking-in-san-francisco-parking-lot/amp/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at BreezyScroll / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at BreezyScroll / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:automobile,cat:world,cat:technology,hash:4",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'a0287XaiTQb6HTfypl4vVhPah2h2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-13
us-plans-to--break-up--google-to-end-monopoly-1723620744466,cxghtzro-1,Pragya Swastik,"The US Department of Justice is considering 'breaking up' tech giant Google and divesting Android and Google Chrome in a rare antitrust action, Bloomberg reported. It would be the US' first push to dismantle a company since its unsuccessful efforts to break up Microsoft two decades ago. Earlier, a US court ruling found that Google monopolised the online search market.",https://www.hindustantimes.com/business/us-may-break-google-as-company-could-be-forced-to-sell-these-businesses-101723613792863-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Hindustan Times,US plans to 'break up' Google to end monopoly,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723619357935_406.jpg?,https://shrts.in/JD1Kq,2024-08-14 07:32:24,800,"business,technology","technology,business",ENGLISH,,0,IN,12.700000000000001,,,,US may seek ban on Google's exclusive contracts,Tap to read more,True,https://www.hindustantimes.com/business/us-may-break-google-as-company-could-be-forced-to-sell-these-businesses-101723613792863-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Hindustan Times / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'short by '}, {'type': 'TEXT', 'text': 'Pragya Swastik'}]",0,1970-01-01T00:00:00Z,2024-08-15T07:23:20.218Z,[],"score:800,news:default,cat:business,cat:technology,hash:7",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'TEzH3iHxzBXqfOZSeyPEbxwkAA62', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
instagram-testing-a-map-based-content-sharing-feature-1723599656034,qxagt1hm-1,System User,"Instagram is testing a new feature allowing users to upload text and videos on a map based on their location, similar to Snapchat's Snap Maps. Users can share location updates with friends, with privacy options to control visibility. The feature, currently a small test in select areas, requires users to opt-in and share their location with Instagram.",https://trak.in/stories/instagram-is-testing-map-based-content-sharing-feature-inspired-by-snapchat/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Trak.in,Instagram testing a map-based content sharing feature,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723599618559_192.jpg?,https://shrts.in/DD7d9,2024-08-14 01:40:56,800,technology,,ENGLISH,,0,IN,12.66,,,,Tap to know more,Tap to read more,False,https://trak.in/stories/instagram-is-testing-map-based-content-sharing-feature-inspired-by-snapchat/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Trak.in / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Trak.in / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:technology,hash:1",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'vMkT7f9M6QXyw6ugAb2BT8fpv3Z2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
i-once-stood-in-a-line-for-6-hours-to-shake-hands-with-obama--musk-1723615911453,nlq42r1h-1,Pragya Swastik,"Elon Musk during his interview with Republican US Presidential candidate Donald Trump said, ""I stood in line for six hours to shake Obama's hand when he was running for president."" Musk added, ""It's not like I'm some dyed-in-the-wool Republican...I'd call myself, historically, a moderate Democrat."" Musk also said the US would see ""an even further-left administration"" with Democrat Kamala Harris.",https://x.com/TrumpWarRoom/status/1823191849445753262?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,X,I once stood in a line for 6 hours to shake hands with Obama: Musk,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723613270322_829.jpg?,https://shrts.in/XL3zT,2024-08-14 06:11:51,800,"world,technology","technology,world",ENGLISH,,0,IN,12.690000000000001,,,,'We're really at a critical juncture for the US',"Musk, who has publicly endorsed Trump, said",True,https://x.com/TrumpWarRoom/status/1823191849445753262?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at X / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'short by '}, {'type': 'TEXT', 'text': 'Pragya Swastik'}]",0,1970-01-01T00:00:00Z,2024-08-15T06:04:55.942Z,[],"score:800,news:default,cat:world,cat:technology,hash:8",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'TEzH3iHxzBXqfOZSeyPEbxwkAA62', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
samsung-will-make-you-a-millionaire-if-you-find-a-bug-1723609044642,uaazclyt-1,System User,"Samsung has launched a new bug bounty program, offering up to $1 million for discovering critical security flaws in its software, particularly targeting Knox Vault. The program rewards ethical hackers for finding vulnerabilities like arbitrary code execution, device unlocking, and data extraction. Rewards vary based on the severity and impact of the exploit.",https://trak.in/stories/samsung-will-make-you-a-millionnaire-if-you-find-a-bug-in-their-software/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Trak.in,Samsung will make you a millionaire if you find a bug,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723609001578_280.jpg?,https://shrts.in/xGT3t,2024-08-14 04:17:24,800,technology,,ENGLISH,,0,IN,12.680000000000001,,,,Tap to know more,Tap to read more,False,https://trak.in/stories/samsung-will-make-you-a-millionnaire-if-you-find-a-bug-in-their-software/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Trak.in / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Trak.in / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:technology,hash:5",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'vMkT7f9M6QXyw6ugAb2BT8fpv3Z2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
indians-who-paid--1-000-to-preorder-teslas-in-2016-demand-their-money-back-1723526418796,hczrunfi-1,Pragya Swastik,"Indians who paid $1,000 to preorder Tesla cars after Elon Musk's invitation in 2016 are demanding their money back as the cars failed to arrive in India. GOQii CEO Vishal Gondal, who also paid the $1,000 deposit, got his deposit back in January 2023. Tesla's plan for India launch remains unclear after Musk cancelled his India visit in April 2024.",https://apnews.com/article/india-tesla-ev-musk-a3d121fe3de3059518f04ecf99bee959?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Associated Press,"Indians who paid $1,000 to preorder Teslas in 2016 demand their money back",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/13_tue/img_1723523818961_951.jpg?,https://shrts.in/f3RKF,2024-08-13 05:20:18,800,"automobile,technology","technology,automobile",ENGLISH,,0,IN,12.64,,,,Musk raised concerns about India's import duties,The duties could make Tesla unaffordable: Musk,True,https://apnews.com/article/india-tesla-ev-musk-a3d121fe3de3059518f04ecf99bee959?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Associated Press / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'short by '}, {'type': 'TEXT', 'text': 'Pragya Swastik'}]",0,1970-01-01T00:00:00Z,2024-08-14T05:08:46.945Z,[],"score:800,news:default,cat:automobile,cat:technology,hash:3",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'TEzH3iHxzBXqfOZSeyPEbxwkAA62', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-13
katy-perry-is-said-to-have-caused-damage-to-this--island--1723629453131,rujwplan-1,System User,"Pop artist and global sensation Katy Perry has found herself at the centre of an environmental storm over her latest music video. The Environment Department of the Balearic Islands has raised concerns about the production company's failure to obtain the necessary permits to film on the idyllic Spanish island of S'Espalmador, which is of great ecological value.",https://www.timesnownews.com/travel/news/all-about-sespalmador-where-katy-perry-is-believed-to-have-caused-environmental-damage-article-112518838?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Times Now,Katy Perry is said to have caused damage to this 'island',False,https://nis-gs.pix.in/inshorts/images/v1/variants/webp/m/2024/08_aug/14_wed/img_1723629608881_100.webp?,https://shrts.in/xH1MC,2024-08-14 09:57:33,800,travel,,ENGLISH,,0,IN,12.57,,,,Tap to know more,Read to know more,False,https://www.timesnownews.com/travel/news/all-about-sespalmador-where-katy-perry-is-believed-to-have-caused-environmental-damage-article-112518838/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Times Now / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Times Now / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:travel,hash:5",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'g6I9o6TA81ZtZjLqkyWYAYzobdY2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
